classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (micrometers squared),Cellular surface area (micrometers squared),Radial proximity (unitless),Apical proximity (unitless)
Desmoplakin,AICS-17_63_3,34.05672,77.12928,65.57404476,170.0915952,0.007881626,0.01134271
Desmoplakin,AICS-17_63_4,20.58804,53.66952,45.75053112,123.277494,0.09518937,-0.05058995
Desmoplakin,AICS-17_63_5,12.11004,104.37552,44.59306116,171.1000848,0.7401177,0.002599971
Desmoplakin,AICS-17_63_6,19.845,49.44672,49.2230574,137.6190216,0.08784265,-0.103217
Desmoplakin,AICS-17_64_4,17.97012,49.2588,38.85965112,110.3726218,0.1195381,-0.03338985
Desmoplakin,AICS-17_64_5,33.52752,76.45752,59.78203896,140.0777388,0.03223688,0.02398116
Desmoplakin,AICS-17_64_6,19.5912,53.75268,40.35306312,108.124996,0.1536147,-0.07124942
Desmoplakin,AICS-17_65_1,35.81712,85.59,69.32321892,172.6691568,0.08847041,0.04772442
Desmoplakin,AICS-17_65_2,39.59388,108.2592,66.82090992,180.3494616,0.185356,-0.01857944
Desmoplakin,AICS-17_65_3,39.43296,90.90792,69.89956188,180.3818208,0.03616583,0.01350355
Desmoplakin,AICS-17_65_4,33.54804,75.49416,63.67274388,161.805312,0.01074297,0.01812788
Desmoplakin,AICS-17_65_5,28.1232,71.40852,52.9470426,139.8606528,0.1412176,0.03820194
Desmoplakin,AICS-17_66_2,17.91612,44.1936,40.66793676,108.1847092,0.05043755,-0.004885019
Desmoplakin,AICS-17_66_3,28.45908,67.63932,57.68472048,133.489848,0.1022616,-0.09384432
Desmoplakin,AICS-17_66_4,18.68724,43.12332,41.65055064,99.10673136,0.008187579,-0.1199273
Desmoplakin,AICS-17_66_5,19.65924,48.10644,44.18758176,122.7326256,0.04825545,-0.1185852
Desmoplakin,AICS-17_67_1,20.98008,56.31552,44.75432172,123.5611608,0.1329482,-0.000991639
Desmoplakin,AICS-17_68_1,31.5684,89.42292,60.81378528,168.37551,0.2086053,0.01995955
Desmoplakin,AICS-17_68_3,14.18256,51.6672,33.531639,94.54400268,0.3543589,0.004409827
Desmoplakin,AICS-17_69_4,32.1786,78.48468,59.84274156,164.4620256,0.06470157,0.0125872
Desmoplakin,AICS-17_69_6,10.31076,82.3824,41.67618192,114.8083115,0.7222311,-0.03835632
Desmoplakin,AICS-17_70_3,26.97408,72.09108,55.1732508,146.2563672,0.1608642,-0.01417177
Desmoplakin,AICS-17_70_4,18.74016,46.12788,41.61204552,98.63356536,0.0892867,0.07893805
Desmoplakin,AICS-17_70_5,9.19512,103.48236,36.98630952,157.2058824,0.8002865,0.06839469
Desmoplakin,AICS-17_70_9,13.73436,40.63068,33.5413002,92.67875088,0.2102162,0.05249246
Desmoplakin,AICS-17_71_1,15.3252,47.29752,38.44693164,100.0620844,0.2190056,-0.09650563
Desmoplakin,AICS-17_71_3,25.2072,70.13952,51.74897232,139.8030348,0.1880381,0.01333904
Desmoplakin,AICS-17_72_1,12.57768,47.49732,30.18116976,92.49864516,0.3824092,0.02734856
Desmoplakin,AICS-17_72_3,18.41076,59.42592,40.44148056,124.8526188,0.2971958,-0.00749556
Desmoplakin,AICS-17_73_1,8.22096,95.00868,33.65643144,139.26387,0.8091833,0.03030794
Desmoplakin,AICS-17_74_1,49.27608,104.80968,80.81598456,199.369338,-0.03247148,-0.007003966
Desmoplakin,AICS-17_74_4,30.39012,60.92928,57.77609448,115.0115692,-0.1336486,0.05492495
Desmoplakin,AICS-17_74_5,16.25292,48.28032,37.00241928,118.5063744,0.2183581,-0.008355006
Desmoplakin,AICS-17_75_2,15.32196,51.07752,36.54333768,108.8081708,0.3104512,0.0479453
Desmoplakin,AICS-17_75_3,15.46128,56.10816,35.51412888,105.1373921,0.3541008,-0.06874706
Desmoplakin,AICS-17_75_4,37.89936,95.607,67.99405896,170.8150212,0.1203877,0.02162057
Desmoplakin,AICS-17_76_1,17.54676,53.55936,37.63317924,95.51519772,0.2492329,-0.011007
Desmoplakin,AICS-17_76_2,31.4604,87.3828,59.5872552,146.5127964,0.1856717,0.01464381
Desmoplakin,AICS-17_76_5,16.21944,51.38532,35.52482604,92.62149372,0.2781902,-0.09159344
Desmoplakin,AICS-17_76_7,17.51112,56.565,38.42298816,117.318978,0.2732223,-0.07415853
Desmoplakin,AICS-17_76_8,16.51752,47.27808,36.02607936,88.62884568,0.2163213,-0.007227016
Desmoplakin,AICS-17_77_2,11.42964,47.57508,31.05148092,84.08749968,0.441793,0.02127824
Desmoplakin,AICS-17_78_1,22.26204,63.4608,53.2085352,168.2023068,0.2032031,-0.02479031
Desmoplakin,AICS-17_78_2,18.6948,62.1216,40.97807292,136.2884532,0.3017923,0.008164049
Desmoplakin,AICS-17_78_3,31.25736,86.54796,65.28863196,201.3270696,0.1813326,0.03941311
Alpha tubulin,AICS-12_132_3,37.69092,93.12192,64.980009,166.762788,0.866249,-0.0125484
Alpha tubulin,AICS-12_132_4,31.45824,74.12364,58.20984744,152.4643284,0.7832299,-0.1490008
Alpha tubulin,AICS-12_132_6,16.3026,47.54592,35.95382988,97.18226688,0.9312613,-0.6356421
Alpha tubulin,AICS-12_132_7,43.524,97.713,73.65839724,150.3897312,0.852429,0.2806028
Alpha tubulin,AICS-12_133_1,29.63088,76.1616,55.70348772,158.3171532,0.9205619,-0.1668144
Alpha tubulin,AICS-12_133_3,20.6172,49.44672,43.73408736,111.9980314,0.885652,-0.4544966
Alpha tubulin,AICS-12_134_1,28.85328,62.96724,53.93942244,126.3654696,0.8183362,-0.1590319
Alpha tubulin,AICS-12_134_2,30.12984,68.97096,56.85194832,117.193848,0.8225047,0.2199413
Alpha tubulin,AICS-12_134_4,26.63712,60.07608,50.86657884,117.8885232,0.8323321,-0.3252901
Alpha tubulin,AICS-12_135_2,23.56344,53.40384,47.26715328,109.0222654,0.7768491,-0.1639809
Alpha tubulin,AICS-12_135_3,32.48208,79.74936,57.49486044,143.3088864,0.843213,-0.1156567
Alpha tubulin,AICS-12_135_5,21.05784,47.19492,44.35808448,104.2459194,0.7562781,-0.0362367
Alpha tubulin,AICS-12_135_6,18.9972,40.42656,40.35755616,92.94759996,0.8466628,-0.3314162
Alpha tubulin,AICS-12_136_1,15.81336,37.5678,35.93468208,89.5731174,0.750505,-0.3063524
Alpha tubulin,AICS-12_136_5,17.43984,42.22152,38.84214456,106.2862252,0.7788321,-0.2979731
Alpha tubulin,AICS-12_136_6,25.61004,64.62828,49.77970548,132.4878768,0.818818,-0.1349615
Alpha tubulin,AICS-12_137_1,18.67212,43.03044,40.90200552,88.0226694,0.7771576,-0.2080076
Alpha tubulin,AICS-12_137_2,17.61048,44.037,38.44725756,86.86656132,0.8046822,-0.5204335
Alpha tubulin,AICS-12_137_3,16.93116,37.59372,37.77943584,92.37537756,0.7684576,-0.4054798
Alpha tubulin,AICS-12_137_5,20.35368,46.11276,43.93607628,105.3026568,0.7484474,0.1255454
Alpha tubulin,AICS-12_138_1,20.98656,42.63624,47.61123168,110.5128954,0.7113408,-0.2357943
Alpha tubulin,AICS-12_138_2,17.19036,38.03976,41.07363732,103.2768545,0.8041083,-0.6172547
Alpha tubulin,AICS-12_138_3,17.90208,34.9596,43.08770652,85.93257936,0.8687528,0.5946201
Alpha tubulin,AICS-12_138_4,30.6504,55.61568,64.93661508,127.222872,0.5343941,0.1881137
Alpha tubulin,AICS-12_138_5,14.93424,35.43696,38.43779424,91.31961792,0.8173152,-0.3435619
Alpha tubulin,AICS-12_138_6,17.49168,29.50128,41.33071836,84.40707588,0.7189163,0.1044881
Alpha tubulin,AICS-12_139_1,10.91556,25.56792,31.466994,65.44772748,0.8371409,0.8315603
Alpha tubulin,AICS-12_139_2,14.38128,34.56,35.30684376,86.94257052,0.8174021,-0.15464
Alpha tubulin,AICS-12_139_4,15.46128,38.44908,37.52285532,86.31486024,0.9377661,0.5151493
Alpha tubulin,AICS-12_139_5,14.85648,33.77268,39.76610448,82.91269776,0.8424925,0.4910455
Alpha tubulin,AICS-12_139_6,28.24632,63.47484,59.8896042,139.2479232,0.8628818,-0.282749
Alpha tubulin,AICS-12_140_1,17.30484,44.31456,38.29423812,93.86145636,0.8231254,-0.3802995
Alpha tubulin,AICS-12_140_3,20.61828,47.89908,43.65394596,113.6763331,0.8196319,-0.05045416
Alpha tubulin,AICS-12_140_4,30.08232,72.91404,55.83435624,130.3613652,0.8650905,-0.4216164
Alpha tubulin,AICS-12_140_6,21.47256,49.18212,45.16619148,111.6173102,0.7831895,0.2128523
Alpha tubulin,AICS-12_140_7,19.26396,47.8332,41.24531568,111.4753604,0.8621586,-0.370112
Alpha tubulin,AICS-12_140_8,31.22712,80.13708,58.5749244,152.5797972,0.9164463,-0.3096304
Alpha tubulin,AICS-12_141_1,27.91908,69.12864,54.83309508,141.808374,0.8481295,-0.09867977
Alpha tubulin,AICS-12_142_2,25.94592,62.13348,53.18423088,130.0388208,0.8130372,0.1977496
Alpha tubulin,AICS-12_142_4,6.11388,43.62336,20.34751152,78.32176536,0.9663073,-0.2704957
Alpha tubulin,AICS-12_142_6,19.31796,44.9604,40.4461482,90.5561154,0.811325,-0.2022335
Alpha tubulin,AICS-12_142_7,20.28672,44.74548,43.32607044,98.32515192,0.9224892,-0.04173476
Alpha tubulin,AICS-12_143_1,19.71216,47.37852,42.40362372,104.1644278,0.8986904,-0.06167738
Alpha tubulin,AICS-12_143_3,17.7444,42.77988,38.91320676,94.57654812,0.8059399,-0.4004881
Alpha tubulin,AICS-12_143_4,33.87312,87.92064,61.39388796,163.6819128,0.8186985,-0.401503
Alpha tubulin,AICS-12_143_5,20.32236,49.54392,43.86992616,110.417203,0.7983305,-0.3964721
Alpha tubulin,AICS-12_143_6,20.19816,50.56776,42.25501584,104.8279078,0.8410307,-0.1791899
Alpha tubulin,AICS-12_143_7,15.51744,39.03768,36.4240044,100.4919263,0.6339774,-0.7486944
Alpha tubulin,AICS-12_143_8,17.79084,43.1352,39.29207712,98.38444608,0.802672,-0.5605069
Alpha tubulin,AICS-12_144_1,16.54668,53.41896,38.74719708,107.4363154,0.9530491,-0.1867544
Alpha tubulin,AICS-12_144_2,23.45436,58.56948,49.44397296,126.82653,0.7924684,0.2917096
Alpha tubulin,AICS-12_144_3,24.0678,59.589,46.80966636,112.7391036,0.7988405,0.09787049
Alpha tubulin,AICS-12_144_4,29.47104,76.167,54.452793,145.2620784,0.8350464,-0.1984587
Alpha tubulin,AICS-12_144_5,25.65108,69.68484,48.906333,137.9323704,0.9071066,-0.5857959
Alpha tubulin,AICS-12_144_6,18.75744,47.01456,40.03505832,104.4773226,0.7785824,-0.5407429
Alpha tubulin,AICS-12_144_7,17.4528,41.68476,39.62109336,99.7089384,0.8428947,-0.6995546
Alpha tubulin,AICS-12_144_9,13.50864,151.66116,44.09591676,204.9305808,0.768587,-0.15021
Alpha tubulin,AICS-12_144_11,11.10348,83.05956,36.0198054,115.865014,0.6922019,-0.3609864
Alpha tubulin,AICS-12_145_1,34.95636,76.24044,66.62760444,166.4111436,0.725715,-0.2363015
Alpha tubulin,AICS-12_145_4,26.51724,67.26132,51.52967472,132.336906,0.9084358,-0.1900527
Alpha tubulin,AICS-12_145_5,22.77288,52.26444,46.30004388,111.5911086,0.8355814,-0.429427
Alpha tubulin,AICS-12_146_1,28.08648,60.14304,56.12794032,135.9794112,0.6981888,0.4434527
Alpha tubulin,AICS-12_146_4,22.64112,55.74744,47.8732248,123.6850104,0.8937664,0.1862427
Alpha tubulin,AICS-12_146_5,23.11092,52.7958,48.22555596,116.875494,0.7459452,0.04058947
Alpha tubulin,AICS-12_147_1,20.27916,42.79284,42.46262688,94.47007704,0.6476768,-0.02971981
Alpha tubulin,AICS-12_147_3,40.80996,90.7308,73.5984396,165.8702328,0.8414871,0.1938806
Alpha tubulin,AICS-12_147_5,27.85104,62.69292,54.9362604,141.2774736,0.838609,-0.274521
Alpha tubulin,AICS-12_147_6,27.61128,64.3896,51.7431174,130.7913468,0.8489707,-0.02266545
Alpha tubulin,AICS-12_147_7,19.65168,42.58332,40.91852268,87.56235396,0.8285207,0.1364725
Alpha tubulin,AICS-12_148_1,22.80096,60.00804,46.3739928,123.3912168,0.7747708,-0.2358319
Alpha tubulin,AICS-12_148_2,29.4408,72.85248,57.22839756,141.3286896,0.9116385,0.110972
Alpha tubulin,AICS-12_148_3,17.2044,41.37264,39.12216804,100.7291262,0.8848373,-0.2039818
Alpha tubulin,AICS-12_148_5,20.96712,50.32584,43.10816964,105.519091,0.7861082,-0.3639624
Alpha tubulin,AICS-12_149_1,21.85704,50.24916,46.41972636,108.145785,0.8348616,-0.2661112
Alpha tubulin,AICS-12_149_2,22.55796,41.84244,48.25679772,95.6709642,0.613027,0.2710175
Alpha tubulin,AICS-12_149_3,15.69672,32.3568,37.77425604,81.17492724,0.5814084,0.08190493
Alpha tubulin,AICS-12_149_4,22.6746,45.711,48.30561588,104.9585668,0.8159634,0.06110481
Alpha tubulin,AICS-12_149_7,16.72488,39.05604,39.8622858,90.90813228,0.8851046,-0.4024632
Alpha tubulin,AICS-12_149_8,10.9674,40.30236,27.96019956,92.70199596,0.9757131,-0.9566063
Alpha tubulin,AICS-12_150_1,9.92844,38.85624,27.12122328,73.30171272,0.9407749,0.4187885
Alpha tubulin,AICS-12_150_2,23.93712,53.24508,48.99087432,117.125172,0.8108985,-0.09609592
Alpha tubulin,AICS-12_150_3,10.26756,86.47884,35.72079708,126.274212,0.8253478,-0.08040867
Alpha tubulin,AICS-12_150_4,22.00932,53.74512,47.02946448,112.0875197,0.6581259,-0.04790198
Alpha tubulin,AICS-12_150_5,11.08944,48.16044,28.67952828,88.82464212,0.942521,-0.02085884
Alpha tubulin,AICS-12_151_2,21.24792,52.5582,43.564446,112.7645719,0.8653725,-0.5526509
Alpha tubulin,AICS-12_151_3,24.14232,58.99716,47.73266016,111.9687684,0.764686,-0.3813796
Alpha tubulin,AICS-12_151_5,29.565,70.9938,53.31392376,145.4397048,0.7727609,-0.2986779
Alpha tubulin,AICS-12_151_6,14.36292,37.74708,36.70712412,84.291351,0.88659,0.03273489
Alpha tubulin,AICS-12_152_1,30.3534,69.35328,59.10374124,139.3794552,0.7818137,-0.05976861
Alpha tubulin,AICS-12_152_2,26.838,62.451,51.78511452,119.8519584,0.8190261,-0.3398925
Alpha tubulin,AICS-12_152_3,32.45724,73.2672,60.24542736,153.4089144,0.6319926,0.1980688
Alpha tubulin,AICS-12_152_4,25.2882,61.17444,49.81677888,122.1089544,0.8161951,0.1774781
Alpha tubulin,AICS-12_152_5,21.88512,52.49988,45.18780696,110.3189381,0.8540276,0.08715071
Alpha tubulin,AICS-12_152_6,32.0922,66.64896,59.33416668,129.7477044,0.7723629,0.2718373
Alpha tubulin,AICS-12_153_3,19.92276,53.56908,42.7452228,106.056859,0.8027482,-0.3619121
Alpha tubulin,AICS-12_153_5,30.17628,71.00892,53.61429396,122.0731032,0.8272659,-0.03847702
Alpha tubulin,AICS-12_153_6,19.65816,48.47256,41.7693252,99.61846068,0.8604496,0.02298271
Alpha tubulin,AICS-12_153_8,18.65268,48.19716,40.4275824,106.6793545,0.8438324,-0.6541139
Alpha tubulin,AICS-12_153_9,15.88248,39.47508,35.0526378,80.39042616,0.8670903,-0.6027704
Alpha tubulin,AICS-12_153_10,36.86148,92.89512,68.24884692,158.58627,0.854373,0.09195342
Alpha tubulin,AICS-12_154_2,27.9234,62.25876,55.46520528,132.3423768,0.8223184,-0.02436846
Alpha tubulin,AICS-12_154_3,18.07488,47.979,39.44565528,100.0638886,0.8654965,-0.4457437
Alpha tubulin,AICS-12_154_4,36.32256,88.79436,67.9626426,182.34642,0.7416295,-0.4441724
Alpha tubulin,AICS-12_154_5,25.32276,58.85784,54.9790374,141.2169456,0.8766943,-0.3264359
Alpha tubulin,AICS-12_154_7,24.21576,49.67784,48.188145,100.2821851,0.7909832,-0.1564435
Alpha tubulin,AICS-12_154_8,16.08228,37.13148,37.02943572,91.3458312,0.6963076,-0.2053729
Alpha tubulin,AICS-12_155_2,26.5356,57.2886,56.85101712,126.6421524,0.7527162,-0.1582373
Alpha tubulin,AICS-12_156_1,15.50232,34.8732,35.3344422,73.01955912,0.8962066,0.3329929
Alpha tubulin,AICS-12_156_3,29.20752,67.662,56.38690704,132.5099928,0.6864782,-0.2521748
Alpha tubulin,AICS-12_156_4,20.86776,46.47348,43.36571628,95.71137828,0.867456,-0.4462324
Alpha tubulin,AICS-12_156_5,17.99172,37.69416,38.00156196,73.53334872,0.8046287,0.1375342
Alpha tubulin,AICS-12_157_1,17.61156,43.66116,38.63454516,85.46224188,0.8589496,0.1186453
Alpha tubulin,AICS-12_157_2,19.25424,42.2928,41.67494808,90.41431692,0.746839,-0.1750684
Alpha tubulin,AICS-12_157_4,23.66712,49.91544,49.381245,111.2353204,0.8443005,-0.06933937
Alpha tubulin,AICS-12_157_5,20.95308,48.70692,44.52426876,114.0452746,0.8710293,-0.1146754
Alpha tubulin,AICS-12_157_8,17.26704,40.21488,39.54976344,93.73929456,0.8263443,-0.3297928
Alpha tubulin,AICS-12_158_1,17.33508,37.42848,40.60577916,98.75656524,0.7988971,-0.2230471
Alpha tubulin,AICS-12_158_2,30.49164,64.09584,61.8093894,137.8179492,0.8881434,0.6228145
Alpha tubulin,AICS-12_158_3,30.63312,63.693,63.78768888,128.4808068,0.6491619,0.6845384
Alpha tubulin,AICS-12_158_6,4.82544,39.38436,18.85085196,81.14460504,-0.1764833,-0.2789946
Alpha tubulin,AICS-12_159_1,16.94844,47.32452,37.68290532,105.7178323,0.9120781,-0.3990754
Alpha tubulin,AICS-12_159_2,17.89668,51.20388,38.27967648,106.9011082,0.8192018,-0.5246006
Alpha tubulin,AICS-12_159_3,16.05636,39.4794,38.81529108,101.5471854,0.77447,-0.3998812
Alpha tubulin,AICS-12_159_6,28.34244,67.02912,55.00309728,138.2336136,0.6863639,-0.1797505
Alpha tubulin,AICS-12_160_2,26.96868,58.99932,55.30493412,138.5268252,0.9054245,0.4745784
Alpha tubulin,AICS-12_160_3,24.54516,50.59476,52.88365116,124.5408996,0.8820378,-0.2281093
Alpha tubulin,AICS-12_160_4,30.9366,66.84228,59.68822056,152.9127012,0.8208824,0.2039921
Alpha tubulin,AICS-12_160_5,27.33264,63.4284,57.10545588,139.1624856,0.6504897,-0.1632264
Alpha tubulin,AICS-12_160_6,15.98724,41.68692,36.85030776,94.86007524,0.9497387,-0.1786058
Alpha tubulin,AICS-12_160_7,15.16536,35.5536,36.9088686,83.721573,0.8917536,-0.1251583
Alpha tubulin,AICS-12_161_2,12.5874,44.79192,30.62457228,96.35177616,0.9700965,-0.6672911
Alpha tubulin,AICS-12_161_3,27.79704,62.3052,52.4881356,128.196558,0.8556949,-0.4638481
Alpha tubulin,AICS-12_161_5,16.77132,43.55856,38.15401104,101.0101624,0.9141343,-0.4018244
Alpha tubulin,AICS-12_161_6,11.62728,43.66116,29.39033652,92.58986784,0.9459065,-0.5688434
Alpha tubulin,AICS-12_161_9,16.44408,44.33508,35.85488988,89.6603592,0.9355165,-0.5555016
Alpha tubulin,AICS-12_161_10,11.60892,37.60452,29.69237124,81.95197872,0.9502872,-0.9013039
Alpha tubulin,AICS-12_162_4,21.64104,46.3968,43.53071328,94.32290088,0.8033388,-0.5085433
Alpha tubulin,AICS-12_163_1,23.49432,50.19408,48.70023516,115.8242623,0.7785803,0.1255583
Alpha tubulin,AICS-12_164_2,16.21728,44.27136,36.67493952,97.6397538,0.8949814,-0.2185715
Alpha tubulin,AICS-12_164_3,26.3574,57.74004,50.30497212,120.9546156,0.7757008,-0.188446
Alpha tubulin,AICS-12_164_6,22.84308,61.46496,45.9224772,114.3848716,0.9353021,-0.3617907
Alpha tubulin,AICS-12_164_7,19.7424,40.03776,42.12895464,77.62336536,0.8790243,-0.1242207
Alpha tubulin,AICS-12_164_8,36.10116,94.75704,63.51421872,170.0350248,0.8428189,-0.2564612
Alpha tubulin,AICS-12_165_1,19.386,43.40736,42.01381176,97.93388496,0.8275083,-0.1408409
Alpha tubulin,AICS-12_165_2,26.4762,57.89664,53.98122168,134.7723432,0.8197305,0.345381
Alpha tubulin,AICS-12_165_3,27.10584,61.06536,51.58104204,127.2311364,0.7859507,-0.02976934
Alpha tubulin,AICS-12_165_4,36.24156,77.22432,67.66670724,151.5998256,0.6878672,0.8567208
Alpha tubulin,AICS-12_165_5,33.25968,83.80368,59.3724972,148.4580732,0.8639492,-0.2110173
Alpha tubulin,AICS-12_166_2,17.94312,41.5206,41.2599006,95.76019644,0.8302422,0.207129
Alpha tubulin,AICS-12_166_3,24.09588,57.03156,54.58517472,138.499704,0.8859048,0.1050311
Alpha tubulin,AICS-12_166_4,25.28064,58.6656,50.17174068,123.8498328,0.8483527,0.524484
Alpha tubulin,AICS-12_166_5,24.31944,56.4138,49.19148972,124.6415856,0.8148891,-0.05432371
Alpha tubulin,AICS-12_166_6,17.86968,41.3802,39.46947072,88.64597976,0.8467991,0.107162
Alpha tubulin,AICS-12_166_8,21.81708,48.68532,46.37126904,112.1233243,0.7853807,0.1439605
Alpha tubulin,AICS-12_167_3,28.53036,64.9458,54.53108364,139.8664728,0.7793276,0.244308
Alpha tubulin,AICS-12_167_4,32.19048,79.1316,63.39180084,170.7862704,0.8329173,0.1093861
Alpha tubulin,AICS-12_167_5,28.16424,60.12468,54.52622976,123.4100736,0.7651443,0.003487412
Alpha tubulin,AICS-12_168_1,31.15152,66.58632,61.07993388,136.3743564,0.7674955,-0.3456421
Alpha tubulin,AICS-12_168_4,8.63136,51.5592,24.61108056,89.77785336,0.8661875,0.8261551
Alpha tubulin,AICS-12_169_3,20.77704,43.33824,45.20700132,94.31091168,0.8370762,0.2018784
Alpha tubulin,AICS-12_169_5,28.18584,62.17776,55.91603412,130.0410324,0.8623081,-0.01538307
Alpha tubulin,AICS-12_170_1,26.94384,64.2762,51.06431916,131.3902248,0.8127833,-0.4156343
Alpha tubulin,AICS-12_170_2,27.57996,61.10856,52.93379628,132.0254196,0.7944157,0.2219122
Alpha tubulin,AICS-12_170_4,30.50136,66.01608,57.86067072,132.9900264,0.8738027,0.1720938
Alpha tubulin,AICS-12_170_5,16.96356,46.16352,38.44810728,97.0996578,0.8817434,0.1032796
Alpha tubulin,AICS-12_170_6,18.43884,38.71584,40.12082184,90.6947478,0.7781326,0.1104924
Alpha tubulin,AICS-12_171_1,30.41496,67.18572,59.79842808,131.4467952,0.7634487,0.6301361
Alpha tubulin,AICS-12_171_2,33.51456,85.33512,61.66676448,167.4360456,0.7638344,0.1441393
Alpha tubulin,AICS-12_171_3,30.1482,66.83904,57.14999052,133.888518,0.7900153,0.008070841
Alpha tubulin,AICS-12_171_4,29.21724,70.85664,58.05422064,155.4575544,0.6600937,-0.3993325
Alpha tubulin,AICS-12_172_1,18.24336,44.90532,40.05541668,93.47062008,0.9332559,-0.3739762
Alpha tubulin,AICS-12_172_3,20.94876,51.71256,44.9144532,113.2785361,0.7928867,-0.2544419
Alpha tubulin,AICS-12_172_5,17.02944,37.60344,37.91838252,87.32260488,0.859842,-0.03407291
Alpha tubulin,AICS-12_173_1,33.1884,74.8494,64.18183092,135.0673008,0.7954818,0.08180599
Alpha tubulin,AICS-12_173_2,15.05412,47.72628,34.64992872,99.46778088,0.9463693,-0.1429674
Alpha tubulin,AICS-12_173_3,24.82596,59.34276,50.56141296,134.4305928,0.8381455,0.409881
Alpha tubulin,AICS-12_173_4,14.8824,43.36308,34.08751884,98.12233656,0.9538965,-0.6042813
Alpha tubulin,AICS-12_173_5,27.05616,59.08356,52.16649912,115.418585,0.7309809,0.4122249
Alpha tubulin,AICS-12_173_6,22.51584,48.55248,47.3245734,110.6571965,0.7685114,0.1025656
Alpha tubulin,AICS-12_174_1,20.14308,56.7216,42.74197524,127.4890788,0.9683554,0.2081171
Alpha tubulin,AICS-12_174_2,15.66,40.54968,35.5262112,88.27808592,0.9201977,-0.2751485
Alpha tubulin,AICS-12_174_3,24.24708,62.34948,47.74219332,121.8359964,0.9202877,-0.02503816
Alpha tubulin,AICS-12_174_4,21.006,47.98764,43.9893642,103.5591128,0.7310385,-0.3738099
Alpha tubulin,AICS-12_174_5,34.19064,81.34128,61.56749856,145.4981376,0.841556,-0.09382099
Alpha tubulin,AICS-12_174_6,28.58976,67.40604,55.01850864,145.8770196,0.8860537,0.006365575
Alpha tubulin,AICS-12_175_6,22.17024,39.9816,49.70369628,105.5713778,0.7767509,0.2094287
Alpha tubulin,AICS-12_176_1,21.85056,54.21384,44.6384106,103.3952682,0.8244277,-0.2359533
Alpha tubulin,AICS-12_176_2,30.31884,77.60124,54.36492264,146.7263904,0.8968006,0.04340171
Alpha tubulin,AICS-12_177_1,15.66,56.1168,37.30632804,108.0874104,0.9824756,0.1718925
Alpha tubulin,AICS-12_177_3,22.75452,53.62416,50.57861688,128.3667348,0.8357463,0.3381937
Alpha tubulin,AICS-12_177_4,17.52084,34.5492,40.76435088,90.24644484,0.729948,0.04245145
Alpha tubulin,AICS-12_177_5,23.706,52.36272,51.8368194,122.2080108,0.8881379,0.1124529
Alpha tubulin,AICS-12_177_7,13.77108,38.52036,32.60254584,80.51072556,0.9351475,0.3922047
Alpha tubulin,AICS-12_178_1,22.34952,46.494,49.19460924,102.1368562,0.8367766,0.2983434
Alpha tubulin,AICS-12_178_3,29.66004,59.07924,59.58782556,127.0864512,0.8212963,0.3343833
Alpha tubulin,AICS-12_178_4,15.91596,34.03296,36.91926312,80.50291512,0.8818719,-0.2270721
Alpha tubulin,AICS-12_178_6,16.77024,37.92312,38.46380964,88.66256676,0.8945947,0.316055
Alpha tubulin,AICS-12_178_7,33.26724,81.97956,63.9869424,147.1626576,0.8992289,0.01490984
Alpha tubulin,AICS-12_178_8,10.68012,43.94952,26.84662404,83.21235792,0.9905374,-0.6913341
Alpha tubulin,AICS-12_179_1,11.82384,106.14456,38.844135,145.0415004,0.7194133,-0.143323
Alpha tubulin,AICS-12_179_2,20.67876,45.8946,44.61010212,100.058476,0.880861,0.258307
Alpha tubulin,AICS-12_179_4,15.61464,42.2712,35.81803764,87.36003912,0.9217197,-0.09548657
Alpha tubulin,AICS-12_179_5,25.3962,60.25536,52.25938632,134.911674,0.9016588,0.4984666
Alpha tubulin,AICS-12_179_6,28.07676,65.205,54.52000236,139.1493324,0.796992,0.2107709
Alpha tubulin,AICS-12_179_7,31.22388,67.9374,62.78387856,143.8801776,0.7508181,0.07625681
Alpha tubulin,AICS-12_179_8,25.8768,55.75932,49.610553,118.6857468,0.8968847,0.05541738
Alpha tubulin,AICS-12_180_1,33.1938,75.58596,72.25612644,172.1394204,0.8454353,0.2425589
Alpha tubulin,AICS-12_181_3,24.72336,54.70092,57.03166992,150.0825516,0.7991691,-0.368149
Alpha tubulin,AICS-12_181_4,25.49664,58.18932,56.250009,141.6188748,0.8364446,0.3717304
Alpha tubulin,AICS-12_182_1,20.4606,46.32336,43.61830428,102.2541408,0.8116924,-0.009411061
Alpha tubulin,AICS-12_182_3,23.52348,52.77096,49.83029292,115.5794964,0.864993,0.04568395
Alpha tubulin,AICS-12_182_4,20.41848,46.7586,43.82869728,107.4880202,0.8010275,0.2850114
Alpha tubulin,AICS-12_182_6,26.15868,61.0038,54.50345028,133.1215584,0.7434952,0.3334579
Alpha tubulin,AICS-12_183_1,21.09132,45.83088,47.43635232,110.8733862,0.8084338,0.07353362
Alpha tubulin,AICS-12_183_3,27.80244,65.12292,56.03825412,153.8461128,0.7788954,-0.0553712
Alpha tubulin,AICS-12_183_4,25.47288,57.42792,51.01529148,135.465156,0.8430145,-0.217686
Alpha tubulin,AICS-12_183_5,16.46028,40.09176,38.35463808,92.0634372,0.8573671,-0.1509192
