classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (&micro;m&sup2;),Cellular surface area (&micro;m&sup2;),Radial proximity (unitless),Apical proximity (unitless)
ZO1,AICS-23_16_1,25.23636,56.9052,55.02374,138.9254,0.454237,1
ZO1,AICS-23_16_3,17.47872,46.143,42.86401,112.0899,1,1
ZO1,AICS-23_16_4,20.76948,44.77032,46.29094,107.3073,1,1
ZO1,AICS-23_16_5,7.86456,40.61448,24.12098,78.67878,0.7724683,1
ZO1,AICS-23_16_6,8.27496,40.72788,26.60042,85.73901,0.7308994,1
ZO1,AICS-23_17_1,36.94896,94.47948,66.69498,181.2205,0.9863151,1
ZO1,AICS-23_17_3,20.51352,49.40136,43.21138,104.4305,0.8550874,1
ZO1,AICS-23_17_6,11.12292,50.28912,29.64647,89.8819,1,1
ZO1,AICS-23_17_7,19.4184,43.97868,41.67518,106.5751,-0.01457637,1
ZO1,AICS-23_17_8,21.70152,52.66188,43.94252,105.0791,0.703442,1
ZO1,AICS-23_17_9,20.56536,56.51424,43.37712,115.1326,-0.1311369,1
ZO1,AICS-23_17_10,21.73392,44.03484,47.02451,107.7477,0.400741,1
ZO1,AICS-23_18_1,36.08064,82.27872,65.17615,163.0954,0.8552533,0.9956004
ZO1,AICS-23_18_2,14.20848,40.2462,34.93394,91.62212,0.9071455,1
ZO1,AICS-23_18_3,17.26272,44.93556,41.61319,105.3811,0.9283712,0.9863084
ZO1,AICS-23_18_4,17.2422,38.06244,39.30086,90.24195,0.7799221,1
ZO1,AICS-23_18_5,18.6894,40.311,41.01413,96.04774,1,1
ZO1,AICS-23_18_6,18.10944,42.68808,40.227,94.40725,0.7830129,1
ZO1,AICS-23_19_3,15.17508,34.77924,37.18784,86.73864,1,1
ZO1,AICS-23_19_4,24.21576,55.41156,52.88732,123.8953,-0.4432831,1
ZO1,AICS-23_20_1,28.43748,77.13468,87.68176,138.6452,0.6595184,0.9497659
ZO1,AICS-23_20_4,20.66904,61.86888,43.78922,125.4984,0.9898162,0.9948623
ZO1,AICS-23_21_1,18.48636,39.64788,45.09314,101.8559,-0.001941815,1
ZO1,AICS-23_21_2,16.1676,36.07092,42.08903,95.81224,-0.1869818,0.9951502
ZO1,AICS-23_21_3,16.61148,34.36452,42.60873,99.09795,-0.9727435,1
ZO1,AICS-23_21_5,20.18628,42.1632,48.59686,112.3407,0.184112,1
ZO1,AICS-23_22_1,19.70352,39.15972,45.3652,97.03166,-0.3175574,1
ZO1,AICS-23_22_2,25.2396,62.74908,51.15036,123.5252,-0.2853533,1
ZO1,AICS-23_22_3,24.5268,52.56252,52.08205,121.2297,-0.4650495,1
ZO1,AICS-23_22_4,19.29204,41.8068,43.26623,96.95156,-0.187521,1
ZO1,AICS-23_22_5,17.22492,41.71716,44.09394,107.2264,0.2635359,1
ZO1,AICS-23_23_2,21.1896,40.54752,48.92892,103.1595,-0.3396635,0.9524937
ZO1,AICS-23_23_3,11.31624,30.3318,29.42882,71.06416,1,1
ZO1,AICS-23_23_5,12.86928,33.66576,32.75095,80.05539,0.658226,0.99329
ZO1,AICS-23_23_6,25.42752,61.10748,52.78964,122.6802,0.5305102,1
ZO1,AICS-23_23_7,9.15192,76.55688,34.16234,118.5493,0.8190547,1
ZO1,AICS-23_24_1,14.78952,43.7292,34.39682,95.30943,0.6921927,1
ZO1,AICS-23_24_3,23.37552,55.12428,47.88848,116.6583,0.01917983,1
ZO1,AICS-23_24_4,20.98548,52.98048,45.9446,109.6627,0.7710757,0.9975705
ZO1,AICS-23_24_6,18.7434,35.26956,44.72477,77.43318,0.4232406,1
ZO1,AICS-23_25_2,9.31392,37.5894,26.68244,73.54316,0.9887956,1
ZO1,AICS-23_25_3,14.90616,33.32016,35.36369,83.13619,0.07991362,1
ZO1,AICS-23_25_4,9.49752,43.00344,26.2873,89.32906,0.5135527,1
ZO1,AICS-23_26_3,17.4258,42.60816,38.82044,96.60337,1,1
ZO1,AICS-23_26_6,24.3756,57.483,51.93706,133.456,0.3890719,1
ZO1,AICS-23_26_7,15.91704,46.67112,37.94182,92.75925,0.8527891,1
ZO1,AICS-23_27_2,27.63828,51.42636,56.43038,114.1079,0.1309312,1
ZO1,AICS-23_27_4,9.29232,39.91788,28.47369,86.74357,0.7400476,1
ZO1,AICS-23_27_5,29.92896,66.95784,61.14471,139.282,1,1
ZO1,AICS-23_28_2,24.39612,51.44256,49.74992,102.2472,0.6190989,0.9866906
ZO1,AICS-23_28_4,25.82172,57.56832,54.22316,130.6066,-0.2472009,0.9915883
ZO1,AICS-23_28_6,19.79208,43.03368,43.96898,100.9572,1,1
ZO1,AICS-23_29_1,24.70068,58.42044,53.54042,120.8893,0.9092829,1
ZO1,AICS-23_29_2,20.47032,46.72296,47.556,118.8979,-0.1547434,1
ZO1,AICS-23_29_6,23.50944,47.06316,53.20836,107.92,-0.3432668,1
ZO1,AICS-23_30_1,30.68388,70.19352,58.67064,142.2865,0.7736998,1
ZO1,AICS-23_30_4,16.79724,43.65252,37.14523,96.45216,0.9690486,1
ZO1,AICS-23_31_1,24.09912,63.1098,50.32744,129.7867,0.6295285,0.8387386
ZO1,AICS-23_31_2,26.4168,57.57912,53.14549,133.1681,0.979087,0.9890163
ZO1,AICS-23_31_3,28.07784,67.17492,52.69791,128.341,1,1
ZO1,AICS-23_31_4,28.12428,67.14036,53.05729,136.1107,0.8056654,1
ZO1,AICS-23_32_2,25.5096,51.66072,57.15246,124.5037,0.5895891,1
ZO1,AICS-23_32_5,5.32116,38.43612,19.06184,81.95992,0.9031784,0.850144
ZO1,AICS-23_32_7,17.27892,35.56224,39.63943,90.56444,-0.516665,1
ZO1,AICS-23_32_9,14.7258,39.4632,36.51453,89.31699,-0.3768031,1
ZO1,AICS-23_32_10,4.617,33.13764,17.58749,70.4116,-0.5039336,1
ZO1,AICS-23_33_1,22.55364,48.88944,50.10839,114.78,0.1761019,1
ZO1,AICS-23_33_5,15.70104,35.26416,37.95268,78.71426,0.08610814,1
ZO1,AICS-23_34_1,19.29312,40.30128,45.36929,111.0067,-0.02102072,1
ZO1,AICS-23_34_2,22.67136,56.5758,49.37989,126.0934,1,1
ZO1,AICS-23_34_3,19.69272,43.6968,43.46815,102.7295,0.7046819,1
ZO1,AICS-23_34_4,19.8558,44.17416,46.92402,110.5184,0.8385705,1
ZO1,AICS-23_34_5,17.6526,46.63872,42.00715,118.3774,0.04821806,1
ZO1,AICS-23_34_6,17.00676,36.01152,42.6103,101.6503,-0.3593329,1
ZO1,AICS-23_34_7,19.83744,45.2304,45.71212,114.3935,0.3941854,1
ZO1,AICS-23_35_1,10.49976,38.08296,27.44395,75.60409,1,1
ZO1,AICS-23_35_3,14.72256,43.6428,34.31404,97.7696,0.03726884,1
ZO1,AICS-23_35_6,4.7196,47.358,17.94701,82.11646,1,1
ZO1,AICS-23_35_7,19.47132,39.6468,41.86173,86.60107,-0.5919266,1
ZO1,AICS-23_36_1,18.19476,46.74996,42.6678,113.3206,1,1
ZO1,AICS-23_36_2,12.8844,36.59904,32.47936,83.0963,0.7906427,1
ZO1,AICS-23_36_3,19.34604,48.0924,45.08368,109.0989,0.8814353,1
ZO1,AICS-23_36_4,18.23904,50.67792,39.69839,123.572,1,1
ZO1,AICS-23_36_5,12.88872,34.86348,32.03529,80.78025,0.9953107,1
ZO1,AICS-23_36_6,14.66532,39.69,35.02004,98.8427,0.2156597,0.8989657
ZO1,AICS-23_37_4,15.56496,31.995,37.39835,77.73218,1,1
ZO1,AICS-23_37_5,32.85468,67.55184,65.37112,141.0408,0.9976118,1
ZO1,AICS-23_37_7,27.36612,60.2478,56.53841,131.1248,0.4314714,0.818984
ZO1,AICS-23_37_8,14.29056,44.90748,33.69401,84.73554,0.8638247,1
ZO1,AICS-23_37_9,14.25276,34.0362,36.76239,89.03716,0.4243596,1
ZO1,AICS-23_38_5,26.27316,66.80124,53.01461,135.7058,0.8647653,1
ZO1,AICS-23_38_6,12.80448,29.10384,33.77374,66.37718,0.9771619,0.6973845
ZO1,AICS-23_39_1,15.37812,34.31376,37.73765,83.43129,0.5090896,0.9565862
ZO1,AICS-23_40_4,29.40732,62.96832,56.77779,123.6824,0.8796232,1
ZO1,AICS-23_40_5,17.29728,34.45524,40.15807,82.76212,-0.2523844,1
ZO1,AICS-23_41_2,12.204,32.7456,30.48872,74.08934,-0.5855604,1
ZO1,AICS-23_41_4,11.51928,35.36244,30.94205,84.15714,0.8569528,1
ZO1,AICS-23_41_5,25.59816,62.181,51.48604,130.0048,0.9693828,1
ZO1,AICS-23_42_1,12.41676,33.63012,34.55383,97.72942,0.6521506,1
ZO1,AICS-23_42_2,18.07812,39.10356,43.66817,93.34808,1,1
ZO1,AICS-23_42_4,18.29196,40.64904,43.36509,99.29006,1,1
ZO1,AICS-23_42_5,23.71464,47.48004,53.8121,117.3898,0.5877762,1
ZO1,AICS-23_42_6,19.08252,39.50424,43.71346,99.52387,0.7238373,1
ZO1,AICS-23_43_4,5.62032,52.04952,20.28794,91.20412,0.8850479,1
ZO1,AICS-23_44_3,16.72812,35.30196,41.97207,94.45841,1,1
ZO1,AICS-23_44_4,17.928,38.95344,42.95215,96.3445,-0.599479,1
ZO1,AICS-23_44_5,23.85612,57.74112,51.56927,145.1973,1,1
ZO1,AICS-23_45_3,18.47664,41.76252,43.17776,90.76825,1,1
ZO1,AICS-23_45_5,4.32756,37.66068,17.76654,79.45732,1,1
ZO1,AICS-23_46_1,26.74836,55.91052,54.1277,124.8803,0.1939849,1
ZO1,AICS-23_46_3,22.5126,54.58212,48.42201,126.2265,0.3993447,1
ZO1,AICS-23_46_5,22.02444,44.70228,45.82977,96.59014,0.1734841,1
ZO1,AICS-23_46_6,20.88936,49.81284,48.11584,114.4599,0.6896399,1
ZO1,AICS-23_47_6,15.7248,33.31044,37.4693,79.93931,0.9809736,1
ZO1,AICS-23_47_7,24.34428,59.63652,52.85298,124.9365,-0.08089685,1
ZO1,AICS-23_47_8,14.63292,32.06628,38.22063,84.47422,0.6370506,1
ZO1,AICS-23_48_3,18.0792,38.0052,47.72742,115.5764,-0.8558767,1
ZO1,AICS-23_49_5,13.65444,38.21904,33.90995,82.68895,0.8916363,1
ZO1,AICS-23_50_1,24.5592,53.06256,57.56003,138.2466,0.7643656,1
ZO1,AICS-23_50_2,16.74864,42.39432,42.67914,112.0928,-0.09067484,1
ZO1,AICS-23_50_5,21.22524,50.99868,48.56317,118.3832,-0.2820698,1
ZO1,AICS-23_50_7,19.14516,41.31432,43.06425,98.92303,0.3370474,1
ZO1,AICS-23_51_4,22.95,50.32044,49.48278,111.7926,0.1744581,1
ZO1,AICS-23_51_6,16.0596,33.21972,37.74446,84.1893,0.9801303,1
ZO1,AICS-23_52_1,16.09308,44.48196,37.59415,101.1505,0.1356732,1
ZO1,AICS-23_52_2,20.15712,53.70192,44.33278,115.6768,0.509458,1
ZO1,AICS-23_52_3,11.61972,47.40228,29.13589,92.56956,1,1
ZO1,AICS-23_52_5,22.17456,53.96112,48.32562,130.8682,0.5941516,1
ZO1,AICS-23_52_7,31.05972,66.88872,60.44706,138.6483,0.2991828,1
ZO1,AICS-23_53_1,23.83128,52.52364,53.19511,127.4413,0.6289579,0.9827053
ZO1,AICS-23_53_2,23.1606,47.93472,51.83185,104.1344,0.6069192,1
ZO1,AICS-23_53_3,19.90008,46.64736,46.81939,106.3445,0.6478857,1
ZO1,AICS-23_53_4,11.691,35.02764,30.47813,83.5061,0.9632348,0.8659337
ZO1,AICS-23_53_5,20.82564,48.38616,46.49511,108.1826,-0.7818205,0.9545988
ZO1,AICS-23_53_6,25.15536,61.64964,56.02776,155.0407,0.4623432,0.9947237
ZO1,AICS-23_54_1,11.03544,44.091,29.31822,83.36732,0.9354503,1
ZO1,AICS-23_54_4,10.32588,39.69324,27.95701,80.48857,1,1
ZO1,AICS-23_54_5,20.5686,43.00668,44.42075,90.56631,-0.657208,1
ZO1,AICS-23_54_6,27.6264,64.75464,52.28201,130.6924,0.4734914,1
ZO1,AICS-23_55_2,12.39084,31.4712,32.81247,77.33873,0.02297332,0.8788553
ZO1,AICS-23_55_5,12.36276,31.563,32.29999,77.49783,-0.4801946,1
ZO1,AICS-23_55_8,25.48584,57.0888,55.18431,125.94,0.2597464,1
ZO1,AICS-23_56_1,18.44964,46.2078,41.01467,104.7955,0.2444761,1
ZO1,AICS-23_56_5,26.91576,61.07076,53.89045,128.1379,0.9657763,-0.2286002
ZO1,AICS-23_56_6,17.037,44.59644,40.84463,109.186,0.02939954,1
ZO1,AICS-23_57_1,27.20304,62.33436,58.28832,159.1755,0.7361335,1
ZO1,AICS-23_57_2,22.37544,55.14804,49.74365,124.1743,-0.01766487,0.9431202
ZO1,AICS-23_57_4,30.77352,73.0836,62.44204,153.412,0.6923653,0.9433326
ZO1,AICS-23_58_1,25.79904,61.938,51.65153,126.6382,-0.2049241,1
ZO1,AICS-23_58_2,22.47156,47.78352,46.76743,107.7541,-0.3904923,1
ZO1,AICS-23_58_4,27.12312,66.1878,54.26321,138.3868,0.9089033,1
ZO1,AICS-23_59_1,16.81452,44.02836,37.74503,94.83757,1,1
ZO1,AICS-23_59_2,28.0692,64.79568,59.63154,135.3137,0.6366064,1
ZO1,AICS-23_59_3,20.07396,48.47796,43.76693,117.4633,0.05037247,1
ZO1,AICS-23_59_4,23.11524,50.50728,51.40141,121.1035,0.734423,0.9970838
ZO1,AICS-23_59_9,5.64516,37.43496,19.65993,75.89262,0.03846772,1
ZO1,AICS-23_59_10,4.455,43.25076,17.70657,75.32458,0.9805219,1
Beta actin,AICS-16_21_8,9.3798,36.41652,26.29313,69.14139,1,-0.3762878
Beta actin,AICS-16_22_5,21.04164,58.25304,43.42386,127.4618,0.9705297,-0.5403116
Beta actin,AICS-16_23_2,25.0074,60.99732,48.98188,114.1955,0.7464055,-0.3285244
Beta actin,AICS-16_23_6,22.36356,48.55464,47.41311,96.00804,0.5631384,-0.4039703
Beta actin,AICS-16_23_7,12.88764,36.1206,31.66309,81.4341,0.9829492,-0.7812529
Beta actin,AICS-16_24_1,17.26164,33.3396,39.52109,82.73762,0.8442559,-0.6418343
Beta actin,AICS-16_24_6,5.3622,32.6808,19.72112,68.97035,0.9853213,-0.5643981
Beta actin,AICS-16_25_2,24.27516,57.9852,50.12627,117.5937,0.8639469,-0.2868991
Beta actin,AICS-16_25_5,21.43476,48.99636,44.36604,106.0442,0.822311,-0.142886
Beta actin,AICS-16_25_6,32.07924,72.98748,60.35846,143.8408,0.7232584,-0.4788777
Beta actin,AICS-16_25_7,9.04284,68.99256,32.75113,107.4909,0.9662926,-0.7621986
Beta actin,AICS-16_26_1,25.4718,54.55404,51.68791,115.9426,0.873966,-0.5352243
Beta actin,AICS-16_26_3,25.74936,58.9248,52.70009,127.9146,0.851778,-0.5691465
Beta actin,AICS-16_26_5,19.27584,52.74936,41.00189,93.84046,0.8220914,-0.7806336
Beta actin,AICS-16_27_1,18.76284,42.33816,40.47837,102.4398,0.8542088,-0.2198001
Beta actin,AICS-16_27_3,20.09124,46.65924,42.76912,103.9353,0.6837338,-0.2041754
Beta actin,AICS-16_27_4,13.57992,33.9228,32.87978,78.96214,0.9630228,0.1398313
Beta actin,AICS-16_28_1,23.54292,51.57756,49.94323,110.7697,0.9607036,-0.4094662
Beta actin,AICS-16_28_3,18.58356,45.54144,41.25384,101.3612,0.8397201,-0.3427174
Beta actin,AICS-16_28_4,15.99264,37.5138,36.34838,85.32919,0.881117,-0.5883762
Beta actin,AICS-16_28_8,14.96232,32.93352,35.37178,80.13719,0.8314766,-0.4940412
Beta actin,AICS-16_28_9,26.57988,58.20876,51.30574,117.5252,0.8445782,-0.2929467
Beta actin,AICS-16_29_2,17.96472,48.29652,40.99422,104.9299,0.982105,-0.3461861
Beta actin,AICS-16_29_3,19.94868,56.44296,44.35418,116.1774,0.8968613,-0.3781224
Beta actin,AICS-16_29_4,14.79168,68.5314,58.05616,111.5413,0.98907,-0.1658535
Beta actin,AICS-16_29_5,18.44748,48.3192,41.09761,106.2212,0.961459,-0.6443355
Beta actin,AICS-16_29_7,21.12156,44.05428,47.30204,102.9434,0.9860751,-0.4610733
Beta actin,AICS-16_30_1,12.9762,37.19412,31.84631,83.24905,0.9637997,-0.5729727
Beta actin,AICS-16_30_2,25.13592,57.6936,48.696,117.0664,0.7451395,-0.417217
Beta actin,AICS-16_30_4,17.5392,40.16952,38.89645,97.27354,0.9502615,-0.7231336
Beta actin,AICS-16_30_5,10.9944,41.85864,29.56255,85.56046,0.9908044,-0.8206796
Beta actin,AICS-16_30_7,27.09504,64.908,54.57764,138.5264,0.8622918,-0.3361261
Beta actin,AICS-16_30_8,16.794,47.96712,36.91592,102.6243,0.9188195,-0.3791189
Beta actin,AICS-16_30_10,23.84964,54.33048,48.02089,108.4694,0.8842604,-0.4840234
Beta actin,AICS-16_31_1,17.52192,38.24172,40.44905,80.37771,0.8373837,-0.3030883
Beta actin,AICS-16_31_2,14.82516,35.127,36.57557,85.84377,0.9065456,-0.5324505
Beta actin,AICS-16_31_3,20.75328,55.76256,44.69247,111.8384,0.986352,-0.1976908
Beta actin,AICS-16_31_4,16.50672,41.96448,42.9004,107.1834,0.9092192,-0.4477697
Beta actin,AICS-16_31_9,19.94544,46.77048,43.68195,110.7515,0.804063,-0.6942845
Beta actin,AICS-16_31_10,18.02088,40.7646,39.57479,97.04454,0.8154458,-0.2925343
Beta actin,AICS-16_32_1,16.88904,38.14992,39.91302,85.09708,0.7212659,-0.3767872
Beta actin,AICS-16_32_3,15.3144,35.35164,36.87327,83.37307,0.8394087,-0.4909169
Beta actin,AICS-16_32_5,13.24512,32.68944,33.60802,77.52931,0.9143433,-0.2667482
Beta actin,AICS-16_32_7,15.78204,35.58708,39.57079,96.77886,0.7911655,-0.7031527
Beta actin,AICS-16_32_8,14.94612,37.17468,37.11002,83.52809,0.9032072,-0.3921665
Beta actin,AICS-16_32_9,15.81552,37.125,39.77633,94.88882,0.8669183,-0.238851
Beta actin,AICS-16_32_11,26.23536,60.02856,51.69296,125.9226,0.887404,-0.6304098
Beta actin,AICS-16_32_13,17.9226,33.42384,42.20314,75.03725,0.6162625,-0.2378611
Beta actin,AICS-16_33_2,21.86136,58.57272,46.75611,123.281,0.9987815,-0.5506449
Beta actin,AICS-16_33_3,23.84856,74.32992,89.06151,111.4867,0.8341663,-0.3255131
Beta actin,AICS-16_33_4,14.0616,38.59272,32.60455,87.95903,1,-0.6208547
Beta actin,AICS-16_33_5,33.94764,76.55364,61.77853,140.1833,0.6220638,-0.5974569
Beta actin,AICS-16_33_6,19.09224,41.31648,41.96791,94.52989,0.7677895,-0.2131808
Beta actin,AICS-16_34_4,27.66096,77.15304,52.86089,153.1295,0.9492645,-0.4099118
Beta actin,AICS-16_34_6,13.04208,37.9944,32.89575,92.11555,0.8983662,-0.7642335
Beta actin,AICS-16_34_7,13.45356,36.94572,33.15172,84.80578,0.9774762,-0.5769976
Beta actin,AICS-16_34_11,16.23564,35.76204,36.43423,75.23952,0.8806477,-0.4102584
Beta actin,AICS-16_35_1,17.74548,41.64264,40.26303,94.64014,0.9114254,-0.5252193
Beta actin,AICS-16_35_4,25.18884,63.20052,50.92517,127.3709,1,-0.7799945
Beta actin,AICS-16_35_5,20.52432,50.44464,44.07666,109.7688,0.9902979,-0.1497169
Beta actin,AICS-16_35_6,22.05144,51.975,44.79593,119.2035,0.8672637,-0.4764376
Beta actin,AICS-16_36_1,16.21728,49.11408,37.50639,99.02362,0.9884584,-0.403016
Beta actin,AICS-16_36_2,20.871,48.7026,43.39291,108.1893,0.9070942,-0.3308537
Beta actin,AICS-16_36_6,22.61196,58.4604,46.0048,116.2512,0.9733042,-0.5048751
Beta actin,AICS-16_36_8,4.1796,37.57104,16.58632,69.3822,1,-0.4883916
Beta actin,AICS-16_36_9,8.42616,38.06568,24.58487,70.46178,1,-0.7972599
Beta actin,AICS-16_36_10,28.78524,72.12888,57.22635,143.8965,0.9291537,-0.356523
Beta actin,AICS-16_37_1,30.97872,73.92924,57.28747,139.6223,0.9340149,-0.6248147
Beta actin,AICS-16_37_2,14.95152,38.5722,34.35506,83.18587,0.9532575,-0.3390839
Beta actin,AICS-16_37_3,21.19068,53.1576,43.035,104.2934,0.940993,-0.4281505
Beta actin,AICS-16_37_4,21.52332,47.73168,44.91393,107.5927,0.9078891,-0.506453
Beta actin,AICS-16_37_6,19.80072,50.10012,42.14431,104.4012,0.9473253,-0.5940043
Beta actin,AICS-16_37_7,26.31312,59.1786,50.92827,118.256,0.8603084,-0.5703036
Beta actin,AICS-16_37_8,19.62792,46.45944,43.02594,103.6076,0.7721746,-0.6268159
Beta actin,AICS-16_38_1,14.0454,42.2226,38.88825,103.2956,0.849886,-0.6316891
Beta actin,AICS-16_38_4,20.2608,47.04588,41.82487,105.688,0.9333271,-0.5399721
Beta actin,AICS-16_38_8,38.78496,108.2624,67.86808,217.8886,0.9498351,-0.6601012
Beta actin,AICS-16_39_1,15.85224,42.1902,35.91406,85.82702,0.9343585,-0.5953556
Beta actin,AICS-16_39_2,30.17304,80.4114,58.61031,154.5417,0.9923064,-0.6861637
Beta actin,AICS-16_39_3,18.01224,33.75216,41.33282,89.16268,0.5535367,-0.1943708
Beta actin,AICS-16_39_4,18.05868,50.328,39.88431,116.1803,0.9924474,-0.02334297
Beta actin,AICS-16_39_5,20.03724,44.38044,42.15031,101.8185,0.8505669,-0.2737014
Beta actin,AICS-16_39_7,15.45156,43.82856,34.71521,94.81078,1,-0.635201
Beta actin,AICS-16_39_9,20.74464,46.8612,45.31216,108.627,0.7080937,-0.7858913
Beta actin,AICS-16_40_1,14.99796,35.8452,35.08601,82.08063,0.953852,-0.3106748
Beta actin,AICS-16_40_2,28.08864,61.62588,51.36449,111.8053,0.9107325,-0.2534802
Beta actin,AICS-16_40_3,24.49872,61.34832,48.00784,126.0566,0.9441015,-0.472836
Beta actin,AICS-16_40_6,18.2628,41.24628,41.10811,83.39097,0.7751195,-0.5928316
Beta actin,AICS-16_40_9,20.60856,43.7292,45.38941,101.4339,0.9190618,-0.305607
Beta actin,AICS-16_40_10,18.51444,42.72372,40.25611,93.22053,0.9430536,-0.07396306
Beta actin,AICS-16_41_1,17.4906,44.0424,37.60667,94.22543,0.9359627,-0.4022115
Beta actin,AICS-16_41_3,21.9024,45.84924,45.75351,100.884,0.8775406,-0.01702598
Beta actin,AICS-16_41_4,20.44008,42.50556,44.68588,99.58117,0.8313462,-0.5035405
Beta actin,AICS-16_41_5,15.41916,38.48472,35.32151,92.36832,0.8091057,-0.4665046
Beta actin,AICS-16_41_6,16.119,43.0056,36.68977,93.02963,0.9694552,-0.4635674
Beta actin,AICS-16_41_7,30.85776,73.81044,58.52374,134.2937,0.9236165,-0.241111
Beta actin,AICS-16_41_9,18.16452,51.6078,38.58334,102.4999,0.8977911,-0.7154525
Beta actin,AICS-16_42_4,33.03072,84.39228,61.11312,166.8879,0.9600343,-0.2840748
Beta actin,AICS-16_42_5,19.0836,52.91136,41.56285,116.2585,0.9948785,-0.6965126
Beta actin,AICS-16_42_8,13.3056,39.73536,32.97676,79.6483,0.9920757,-0.2247518
Beta actin,AICS-16_43_3,14.6502,30.85776,35.54378,74.53135,0.868724,-0.3834534
Beta actin,AICS-16_43_4,15.84252,33.93468,37.52033,76.41431,0.9169937,-0.3652742
Beta actin,AICS-16_43_5,18.13104,41.61996,39.95124,90.81009,0.9973357,-0.3620023
Beta actin,AICS-16_43_8,14.12532,36.75888,39.11998,92.35642,0.8380215,-0.4942874
Beta actin,AICS-16_43_9,23.1768,55.83924,50.40459,113.3573,0.8770686,-0.3253873
Beta actin,AICS-16_43_10,19.06308,46.77048,43.1135,101.4097,0.9932054,-0.014635
Beta actin,AICS-16_43_11,17.40744,35.2188,41.82948,88.93494,0.7787627,-0.6415683
Beta actin,AICS-16_44_2,21.06972,49.5882,44.86617,104.9372,0.8944463,-0.198167
Beta actin,AICS-16_44_3,25.59708,59.45724,50.30893,119.8534,0.9460463,-0.1620824
Beta actin,AICS-16_44_4,16.092,44.22168,39.86458,100.9105,0.9590803,-0.5464996
Beta actin,AICS-16_44_5,23.9058,59.25312,47.42601,124.2279,0.8978531,-0.4846055
Beta actin,AICS-16_44_6,18.846,40.55184,40.98063,78.80085,0.8175288,-0.271077
Beta actin,AICS-16_44_8,30.59208,69.45804,56.33365,127.7602,0.8482406,-0.4941109
Beta actin,AICS-16_45_1,9.12384,39.10788,24.28048,72.69627,1,-0.4215149
Beta actin,AICS-16_45_3,12.87792,47.76516,31.87496,85.09496,0.9484736,-0.7712856
Beta actin,AICS-16_45_4,16.51968,45.33624,38.89391,110.7544,0.9001356,-0.6734962
Beta actin,AICS-16_45_8,15.72588,44.21088,35.47747,96.63863,0.8278062,-0.574713
Beta actin,AICS-16_45_9,18.89028,48.13992,40.98925,115.0101,0.8167773,-0.7477968
Beta actin,AICS-16_45_10,35.18208,79.76556,62.86637,148.7053,0.9119143,-0.5169876
Beta actin,AICS-16_45_11,17.06508,40.473,38.16021,90.32648,0.8263881,-0.5235338
Beta actin,AICS-16_45_12,16.61472,40.122,38.60013,90.54138,0.8876988,-0.6875193
Beta actin,AICS-16_45_13,13.77648,43.72596,32.21239,89.92112,1,-0.6401476
Beta actin,AICS-16_45_14,16.12764,41.4126,36.41391,90.89571,0.9349025,-0.5127451
Beta actin,AICS-16_45_15,29.52072,66.92652,56.16924,136.7009,0.9756153,-0.6619428
Beta actin,AICS-16_46_2,16.77024,45.57384,37.98608,105.4593,0.9156348,-0.5443444
Beta actin,AICS-16_46_5,15.29172,42.31764,37.75792,98.41851,0.9664171,-0.366322
Beta actin,AICS-16_46_8,19.40544,51.20172,42.99202,113.5177,0.9340584,-0.2813008
Beta actin,AICS-16_46_12,8.41104,73.63008,34.02086,136.1557,1,-0.6332717
Beta actin,AICS-16_46_13,15.71616,39.07872,37.03946,88.80999,0.8156196,-0.3067116
Beta actin,AICS-16_47_1,17.06724,44.96148,39.37923,91.95454,0.9322733,-0.7568495
Beta actin,AICS-16_47_2,14.8122,37.83024,33.73604,77.6611,0.9107978,-0.6758567
Beta actin,AICS-16_47_3,14.73228,40.31208,35.52589,95.35072,0.993943,-0.7780989
Beta actin,AICS-16_47_8,12.75804,39.11868,32.64226,92.84475,0.9948747,-0.767031
Beta actin,AICS-16_47_9,16.12656,42.6924,38.57771,98.16016,0.9384525,-0.6561971
Beta actin,AICS-16_47_10,18.54792,37.63476,40.67101,84.62997,0.7844205,-0.240531
Beta actin,AICS-16_48_1,20.01348,47.66796,44.735,107.3651,0.8455108,-0.158436
Beta actin,AICS-16_48_2,16.47216,44.55972,35.86198,98.68147,0.9667431,-0.2914919
Beta actin,AICS-16_48_4,15.04332,32.75748,35.61895,83.966,0.8908942,-0.2589301
Beta actin,AICS-16_48_5,22.56228,49.97808,47.5512,105.1814,0.8652947,-0.3389138
Beta actin,AICS-16_48_6,18.171,37.7622,40.4716,85.46077,0.8979383,-0.3911669
Beta actin,AICS-16_48_7,31.28868,72.71532,61.5093,141.107,0.5631121,-0.5876313
Beta actin,AICS-16_49_1,21.45204,40.94496,48.64208,95.48089,0.6949578,-0.3354413
Beta actin,AICS-16_49_3,11.84112,38.57544,29.23195,78.97283,0.9913849,-0.4719666
Beta actin,AICS-16_49_5,14.79924,42.61464,34.99076,96.67059,0.9867562,-0.7077572
Beta actin,AICS-16_49_14,9.87228,86.9508,40.51592,129.3121,1,-0.8131718
Beta actin,AICS-16_49_16,25.68132,53.94816,55.6327,108.4248,0.9932334,-0.5436272
Alpha actinin,AICS-7_60_1,21.98124,56.4516,46.48164,131.618,0.9385414,0.9978058
Alpha actinin,AICS-7_60_4,25.19208,60.61284,54.69265,138.8525,0.9925902,1
